no,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,
96,Pineapple and pineapple juice is way more effective than cough syrup and also helps prevent the flu and colds…,FALSE,2,NA,3/5/19 16:57,TRUE,NA,1.10298E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LuvPotion_No9,1,FALSE,FALSE,NA,NA,,
97,Thanks for the holistic remedies but I just got some Oseltamivir Phosphate Capsules. Ill see you in a few days. #Fluseason #Thestarreport,FALSE,56,NA,3/5/19 16:22,FALSE,NA,1.10297E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",troitorain,10,FALSE,FALSE,NA,NA,,
98,@YaleEIP FluSurv-NET surveillance expertise is on the pulse of CT flu hospitalizations. Week 8 update for the 2018-…,FALSE,3,YaleEIP,3/5/19 16:18,TRUE,NA,1.10297E+18,1.02293E+18,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",YaleEIP,0,FALSE,FALSE,NA,NA,,
99,"Its flu season, drink plenty of the right fluids and don’t forget to change your toothbrush!…",FALSE,2,NA,3/5/19 16:00,TRUE,NA,1.10296E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",RonDinningDMD,0,FALSE,FALSE,NA,NA,,
100,"Flu? Cold? No matter what you're sick with, nothing is as bad as not having sub plans prepared. Luckily, we've got…",FALSE,0,NA,3/5/19 15:54,TRUE,NA,1.10296E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",learnwithalbert,0,FALSE,FALSE,NA,NA,,
101,"Sick in bed today, my tummy hurts so much it just reminds me of all the times I missed school from getting sick 😷 🤒…",FALSE,0,NA,3/5/19 15:19,TRUE,NA,1.10295E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",suiskitz,0,FALSE,FALSE,NA,NA,,
102,The office is one of the easiest places to catch the flu - Cleaning Will Help Workers Stay Healthy…,FALSE,3,NA,3/5/19 15:07,TRUE,NA,1.10295E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",cleaning_Mag,1,FALSE,FALSE,NA,NA,,
103,Do you get sick more often during the winter months? #fluseason #winterblues,FALSE,1,NA,3/5/19 14:43,FALSE,NA,1.10294E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",karlaschaus,0,FALSE,FALSE,NA,NA,,
104,When your day starts with a run to @shopprsdrugmart ... you know it is going to be rough. #flusucks #fluseason,FALSE,1,NA,3/5/19 13:42,FALSE,NA,1.10293E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",carleekat,0,FALSE,FALSE,NA,NA,,
105,"@David_Suchet, may your little grey cells solve the case that is my horrendous flu. #poirot #agathachristie…",FALSE,0,David_Suchet,3/5/19 13:38,TRUE,NA,1.10293E+18,400086050,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JWP_____,0,FALSE,FALSE,NA,NA,,
106,The Flu: What To Do If You Get Sick via @CDCgov #flu #fluseason,FALSE,0,NA,3/5/19 13:05,FALSE,NA,1.10292E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GattiRx,0,FALSE,FALSE,NA,NA,,
107,If you are suffering from cold and flu then here are few best cold and flu medicines you need to check out. To kn…,FALSE,0,NA,3/5/19 11:15,TRUE,NA,1.10289E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Health_Clubfind,0,FALSE,FALSE,NA,NA,,
108,"Attending a meeting for approx 20 people: 1000 wipes, 800 tissues and 2.4 litres of hand gel. #fluseason No excuse…",FALSE,3,NA,3/5/19 9:29,TRUE,NA,1.10286E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Malcolm_999,0,FALSE,FALSE,NA,NA,,
109,Extroverts should not have to get sick. Because being quarantined in your own house is the actual worst #fluseason,FALSE,2,NA,3/5/19 8:50,FALSE,NA,1.10285E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",blannio,0,FALSE,FALSE,NA,NA,,
110,I wear my mask on my chin because my chin is broke out. My chin is broke out because I wear my mask on my chin. It’…,FALSE,1,NA,3/5/19 8:07,TRUE,NA,1.10284E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_britjanes,0,FALSE,FALSE,NA,NA,,
111,Has anyone created rent-a-bae yet? Snuggle me and feed me soup and cough drops. #fluseason #sickness,FALSE,0,NA,3/5/19 5:29,FALSE,NA,1.1028E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",vquinness,0,FALSE,FALSE,NA,NA,,
112,I just ordered soup from @Postmates and the guy came from super far away and then I asked for two blueberry muffins…,FALSE,0,NA,3/5/19 2:53,TRUE,NA,1.10276E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",SanDiegoBunny,0,FALSE,FALSE,NA,NA,,
113,I’ve been surrounded by so many sick people I should start using one of these at work: #fluseason #stayaway,FALSE,2,NA,3/5/19 2:48,FALSE,NA,1.10276E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PhotogKatherine,0,FALSE,FALSE,NA,NA,,
114,@David_Suchet may your little grey cells solve the case that is my horrendous flu. #poirot #agathachristie…,FALSE,0,David_Suchet,3/5/19 2:37,TRUE,NA,1.10276E+18,400086050,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JWP_____,0,FALSE,FALSE,NA,NA,,
115,So many sick people on the plane. There is one hacking right behind me. All my anti-bacteria arsenals are out.…,FALSE,0,NA,3/5/19 2:16,TRUE,NA,1.10275E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",teri604,0,FALSE,FALSE,NA,NA,,
116,My most heartfelt wishes for a speedy recovery to all of the people being hit with the ‘crud.’ Our office looks lik…,FALSE,3,NA,3/5/19 1:52,TRUE,NA,1.10275E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AnissaCenters,0,FALSE,FALSE,NA,NA,,
117,Totally took from a FB xPost. Unknown OP. #HealthCareProblems #FluSeason #FunnyIsFunny,FALSE,0,NA,3/5/19 1:11,FALSE,NA,1.10274E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DrCyberNinja,0,FALSE,FALSE,NA,NA,,
118,It’s the whole “enough energy” thing that’s getting me this time around. 😞😷 #fluseason #overit,FALSE,0,NA,3/5/19 0:52,FALSE,NA,1.10273E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",kray4cy,0,FALSE,FALSE,NA,NA,,
119,Here’s you a little chuckle just in case you’re looking for that good clean end-of-the-day-pick-me-up! Lol #chuckle…,FALSE,4,NA,3/5/19 0:25,TRUE,NA,1.10273E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Angie_lefty22,0,FALSE,FALSE,NA,NA,,
120,"A different strain of the flu virus, a \variant\"" virus", now accounts for 46.9% of cases," the Centers for Disease Co…""",FALSE,1,NA,3/4/19 23:37,TRUE,NA,1.10271E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",EMistSolutions,0,FALSE,FALSE,NA,NA
121,Tips For Relieving Sinus Infection ♥♥♥ Read Further ☞ #Dental #Clinic…,FALSE,1,NA,3/4/19 23:15,TRUE,NA,1.10271E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nvfamilydental,1,FALSE,FALSE,NA,NA,,
122,This is when I high key got zero baby fever because all the poor babies getting sick. #fluseason,FALSE,2,NA,3/4/19 22:54,FALSE,NA,1.1027E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",beertearss,0,FALSE,FALSE,NA,NA,,
123,Me going to work trying not to catch the flu #fluseason #schools,FALSE,0,NA,3/4/19 21:51,FALSE,NA,1.10269E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",The_Octopuslife,0,FALSE,FALSE,NA,NA,,
124,"How can you tell if you have a cold or the flu? Check out this infographic to see which symptoms you have, and if y…",FALSE,2,NA,3/4/19 21:23,TRUE,NA,1.10268E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",FQHealth,0,FALSE,FALSE,NA,NA,,
125,"When you're feeling #sick, when should you make an appointment with your doctor? #fluseason…",FALSE,0,NA,3/4/19 21:20,TRUE,NA,1.10268E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",NewportHospital,0,FALSE,FALSE,NA,NA,,
126,Sorry for the inconvenience. Caught someone cold/ flu ugh and I got it bad. #cold #fluseason #offwork #bedrest…,FALSE,0,NA,3/4/19 19:18,TRUE,NA,1.10265E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",SilverLinerSpa,0,FALSE,FALSE,NA,NA,,
127,#MondayMotivation with MrSteam. Natural Ways to Combat the Cold and Flu Season #fluseason…,FALSE,0,NA,3/4/19 19:08,TRUE,NA,1.10265E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",steamtherapy,0,FALSE,FALSE,NA,NA,,
128,We're about to be trapped in between flu and allergy season! Be prepared for your family's sake! #fluseason…,FALSE,1,NA,3/4/19 19:00,TRUE,NA,1.10264E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",vitamininfuse,0,FALSE,FALSE,NA,NA,,
129,Follow @CDCFlu for #fluseason updates and tips to protect yourself and your family from #flu.…,FALSE,43,NA,3/4/19 18:27,TRUE,NA,1.10264E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CDCgov,29,FALSE,FALSE,NA,NA,,
130,"#DidYouKnow that there's new technology available to help diagnose the flu faster? Find out more about it, plus mor…",FALSE,1,NA,3/4/19 18:21,TRUE,NA,1.10264E+18,NA,"<a href=\https://coschedule.com\"" rel=\""nofollow\"">CoSchedule</a>""",faithhealthhome,0,FALSE,FALSE,NA,NA,,
131,"FMA preferred vendor @FloridaRXCard could save your patients up to 75% on prescription medications at 68,000-plus r…",FALSE,2,NA,3/4/19 18:02,TRUE,NA,1.10263E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FloridaMedical,2,FALSE,FALSE,NA,NA,,
132,The latest CDC flu forecast predicts that the #flu is peaking and will continue this month. Here's what patients ca…,FALSE,0,NA,3/4/19 17:45,TRUE,NA,1.10263E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",TVoxSolutions,0,FALSE,FALSE,NA,NA,,
133,How many teachers and school staff need this contraption #fluseason,FALSE,6,NA,3/4/19 17:37,FALSE,NA,1.10262E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TcamSky,0,FALSE,FALSE,NA,NA,,
134,Spot flu symptoms in kids and know your treatment options. #flushot #fluseason #flu,FALSE,0,NA,3/4/19 17:09,FALSE,NA,1.10262E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",ParkNicollet,0,FALSE,FALSE,NA,NA,,
135,"Now that September is here, flu season is right around the corner. If you happen to come down with a bug this winte…",FALSE,0,NA,3/4/19 17:01,TRUE,NA,1.10262E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",bolling_md,0,FALSE,FALSE,NA,NA,,
136,"While flu season is beginning to wind down, you're still susceptible to contracting it. You can also usually tell i…",FALSE,0,NA,3/4/19 17:01,TRUE,NA,1.10262E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",georgesjabalymd,0,FALSE,FALSE,NA,NA,,
137,#MondayMotivation: Beat the #Flu in the office this #FluSeason with these expert tips:,FALSE,0,NA,3/4/19 17:00,FALSE,NA,1.10261E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RockfordMutual,1,FALSE,FALSE,NA,NA,,
138,"Some flu vaccines are made with a bit of egg protein, so those with an egg allergy shouldn't seek out this vaccine.…",FALSE,0,NA,3/4/19 16:58,TRUE,NA,1.10261E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",StMichaelsER,0,FALSE,FALSE,NA,NA,,
139,.@BGOV @business The Flu Is Spreading Across America a Little Later This Season @FayCortez…,FALSE,0,NA,3/4/19 15:54,TRUE,NA,1.1026E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",phsu54,1,FALSE,FALSE,NA,NA,,
140,When you’re at the dr office for routine labs and you’re asked to wear a mask. Room full of people with masks!…,FALSE,2,NA,3/4/19 15:35,TRUE,NA,1.10259E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CampobelloCathy,0,FALSE,FALSE,NA,NA,,
141,"Add strep to the flu, because this girl has both #wintersucks #fluseason",FALSE,0,NA,3/4/19 15:35,FALSE,NA,1.10259E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",danifit_nh,0,FALSE,FALSE,NA,NA,,
142,"Both my little man and I are down #sosick taking turns praying to the porcelain \god\"" not sure what we did to deser…""",FALSE,0,NA,3/4/19 15:26,TRUE,NA,1.10259E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",badassinahat,0,FALSE,FALSE,NA,NA,,
144,The #fluseason shows signs of peaking. Get the details:,FALSE,0,NA,3/4/19 14:00,FALSE,NA,1.10257E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MDedgeIntMed,0,FALSE,FALSE,NA,NA,,
146,I’m taking so much Viramin C right now that I’m gonna turn into an orange! 🤦🏼‍♀️🍊 #fluseason #idontwannagetsick,FALSE,0,NA,3/4/19 13:58,FALSE,NA,1.10257E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tayy_gurl,0,FALSE,FALSE,NA,NA,,
147,Pretty sure I did more coughing than sleeping last night...back to the doctor I go 🙄😷 #secondhome #fluseason,FALSE,1,NA,3/4/19 13:09,FALSE,NA,1.10256E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MisstoMrstoMS,0,FALSE,FALSE,NA,NA,,
148,My two best friends right now #zicam #coldseason #selfmedicate #stuffynose #lifesaver #medicine #fluseason…,FALSE,1,NA,3/4/19 11:55,TRUE,NA,1.10254E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MPDRealEstate,0,FALSE,FALSE,NA,NA,,
149,Flu season is in FULL EFFECT! The flu vaccine is safe for anyone over the age of 6 months and does not cause the fl…,FALSE,0,NA,3/4/19 3:59,TRUE,NA,1.10242E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CityOfNOLA,1,FALSE,FALSE,NA,NA,,
150,"📣 Gizmo of the Week! 📣 It's flu season 🤧 so after you wash your hands, fire up your computer, and learn more about…",FALSE,0,NA,3/4/19 3:30,TRUE,NA,1.10241E+18,NA,"<a href=\https://www.oktopost.com\"" rel=\""nofollow\"">Oktopost</a>""",ExploreLearning,0,FALSE,FALSE,NA,NA,,
151,"Sick for almost 24 hours now...the amount of chicken soup, kombucha and of course red wine dropped off has been unr…",FALSE,3,NA,3/4/19 3:11,TRUE,NA,1.10241E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",sarahuhran,0,FALSE,FALSE,NA,NA,,
152,"Very nice lady working at CVS looked at me and said, ‘Cody you don’t look so good’ I managed a weak smile, sniffled…",FALSE,76,NA,3/4/19 1:54,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TVcody,2,FALSE,FALSE,NA,NA,,
153,"I swear, the epicenter of all diseases plaguing mankind is the kids in my home. #FluSeason",FALSE,1,NA,3/4/19 0:37,FALSE,NA,1.10237E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",forewarnedyou,0,FALSE,FALSE,NA,NA,,
154,@target@starbucks your employee at 100 Parsonage Rd was sitting in the customer area and then when I asked where th…,FALSE,0,NA,3/3/19 23:59,TRUE,NA,1.10236E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mish2378,0,FALSE,FALSE,NA,NA,,
155,This is how I feel. #SickDay #DamnKids #FluSeason #MoreTissuesPlease #TeaAndHoney,FALSE,1,NA,3/3/19 23:57,FALSE,NA,1.10236E+18,NA,"<a href=\https://promorepublic.com\"" rel=\""nofollow\"">PromoRepublic</a>""",jennabb,0,FALSE,FALSE,NA,NA,,
156,Jake doing his best to heal Ashlynn. She has been fevering all weekend. Doesn’t want to break 🤒 #101andholding…,FALSE,2,NA,3/3/19 23:21,TRUE,NA,1.10235E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JMBr00ks,0,FALSE,FALSE,NA,NA,,
158,Not sure about what #InfectionControl precautions you should take during #FluSeason? Dr. Sarah Bell-West has 5 tips…,FALSE,3,NA,3/3/19 23:00,TRUE,NA,1.10234E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",CloroxPro,2,FALSE,FALSE,NA,NA,,
160,"This has been the worst cold &amp; flu season ever, I swear. Agony. Strep twice, healdcolds, flu, sinus infections, you…",FALSE,27,NA,3/3/19 18:57,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",INFJPhD,5,FALSE,FALSE,NA,NA,,
161,#Moms and #dads.... don't make this mistake: ALWAYS use the dosing device that comes with your child's medicine…,FALSE,3,NA,3/3/19 18:46,TRUE,NA,1.10228E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",AnitaBrikman,0,FALSE,FALSE,NA,NA,,
162,@JellyRoll615 liked my response and now I feel like I'm on a high. Being covered this weekend in a 9yr old's vomit…,FALSE,0,JellyRoll615,3/3/19 18:24,TRUE,NA,1.10227E+18,34455698,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MargaritaKellam,0,FALSE,FALSE,NA,NA,,
163,Health Department: 13 flu deaths in R.I. this winter #health #fluseason #flu,FALSE,0,NA,3/3/19 17:30,FALSE,NA,1.10226E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GattiRx,0,FALSE,FALSE,NA,NA,,
164,"#FluSeason is upon us...make sure you know the complications associated with influenza, described in detail in the…",FALSE,0,NA,3/3/19 17:15,TRUE,NA,1.10226E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,0,FALSE,FALSE,NA,NA,,
165,**FLASH SALE** 40% OFF NEW CBD ISOLATE HERBAL TONIC ENHANCED WITH ELDERBERRIES-2 DAYS ONLY Get your promo code 👉…,FALSE,1,NA,3/3/19 17:04,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CbdElk,1,FALSE,FALSE,NA,NA,,
166,Making sure momma is getting better #frisky #dailydoseoffrisky #flu #fluseason #catmom #catmomlife #furmom #furkid…,FALSE,3,NA,3/3/19 15:56,TRUE,NA,1.10224E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",PinkRangerPR,1,FALSE,FALSE,NA,NA,,
168,Been sick for 3 days now. #noligotoday #fluseason,FALSE,0,NA,3/3/19 10:56,FALSE,NA,1.10216E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",KlovesP,0,FALSE,FALSE,NA,NA,,
170,HS: hope to get sick to miss school College: I’ll need to catch up from sick days Grad school: one day I miss from…,FALSE,1,NA,3/3/19 6:25,TRUE,NA,1.10209E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",esther_bajista,0,FALSE,FALSE,NA,NA,,
172,"101 degree fever, weak and sick a’f, and he’s by my side #furryfriend #fluseason",FALSE,0,NA,3/3/19 2:29,FALSE,NA,1.10203E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_chey_lynn,0,FALSE,FALSE,NA,NA,,
174,"...even though i feel like I'm going to puke every sprinkle of this cake up, I'll be fine. Because that's what we d…",FALSE,2,NA,3/2/19 22:53,TRUE,NA,1.10198E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,
175,As I sit here and wait for our party guess... I'm trying to decide if I'm going to hide from the kids or hide from…,FALSE,1,NA,3/2/19 22:36,TRUE,NA,1.10197E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,
177,Nearing peak of #fluseason according to data from @CDCFlu:,FALSE,0,NA,3/2/19 21:50,FALSE,NA,1.10196E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",veriflu,0,FALSE,FALSE,NA,NA,,
178,This flu caused me to lose about 7 lbs #StillHaventEatenMuch #FluSeason,FALSE,0,NA,3/2/19 21:40,FALSE,NA,1.10196E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",itsmegl13,0,FALSE,FALSE,NA,NA,,
179,Winter is here and so is the flu! Know the symptoms and fight the flu this season with helpful information at…,FALSE,1,NA,3/2/19 20:05,TRUE,NA,1.10194E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SMWesterly,0,FALSE,FALSE,NA,NA,,
181,"We still have one old threat about to hit us hard – again! Viral illnesses, like the flu, are classically quick to…",FALSE,0,NA,3/2/19 19:24,TRUE,NA,1.10193E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",SteppingStoneCR,0,FALSE,FALSE,NA,NA,,
182,"I’m almost out of cat food and completely out of Gatorade, which means I *have* to go out this afternoon even thoug…",FALSE,2,NA,3/2/19 18:07,TRUE,NA,1.10191E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NecoDachi,0,FALSE,FALSE,NA,NA,,
183,Kind of excited to be leaving the house for the first time in four days. #fluseason,FALSE,1,NA,3/2/19 17:40,FALSE,NA,1.1019E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JosefAdd,0,FALSE,FALSE,NA,NA,,
184,This needs to be a thing. #whenmomissick #momproblems #momlife #fluseason #fluseasonsucks,FALSE,0,NA,3/2/19 17:04,FALSE,NA,1.10189E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",MomCaveTV,0,FALSE,FALSE,NA,NA,,
186,"💥Woke Up Feeling Sick, But We Still Gone Celebrate You❗💥 #GoldenChild #FluSeason #BirthdayGirl #Pisces",FALSE,1,NA,3/2/19 16:46,FALSE,NA,1.10189E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",NicalinaX,0,FALSE,FALSE,NA,NA,,
187,Flu season worsens as swine flu cases increase... #fluseason #flu #2019flu #flushot…,FALSE,0,NA,3/2/19 16:07,TRUE,NA,1.10188E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",BoomerBaby54,0,FALSE,FALSE,NA,NA,,
188,These fever dreams have been out of control the last few days though. I hate it when my immune system and my subcon…,FALSE,1,NA,3/2/19 15:22,TRUE,NA,1.10187E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NecoDachi,0,FALSE,FALSE,NA,NA,,
189,"From the start of the #fluseason in October 2018, an estimated 17.7 million to 20.4 million people have been strick…",FALSE,1,NA,3/2/19 14:59,TRUE,NA,1.10186E+18,NA,"<a href=\https://www.socialreport.com\"" rel=\""nofollow\"">SocialReport.com</a>""",GreenLPharmaUK,0,FALSE,FALSE,NA,NA,,
190,"#FluSeason is hitting it's stride in NY, but there's still time to get your #FluShot! #StonyBrookU's Dr. Susan Done…",FALSE,0,NA,3/2/19 13:42,TRUE,NA,1.10184E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",stonybrooku,0,FALSE,FALSE,NA,NA,,
191,@ycelestrin Hope you feel better. Something is going around #fluseason,FALSE,1,ycelestrin,3/2/19 13:12,FALSE,1.10183E+18,1.10183E+18,8.99497E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WavieCr0kett,0,FALSE,FALSE,NA,NA,,
192,"#Fluseason is well underway. Remember, it’s not too late to vaccinate. Has your 2/3 year old had their free n…",FALSE,3,NA,3/2/19 13:01,TRUE,NA,1.10183E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",BoltonCCG,2,FALSE,FALSE,NA,NA,,
193,"Novel #influenza A(H1N2) seasonal reassortant identified in a patient sample in #Sweden, January 2019…",FALSE,10,NA,3/2/19 13:00,TRUE,NA,1.10183E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",Eurosurveillanc,13,FALSE,FALSE,NA,NA,,
195,"Slow start, but it's not over yet: 5 things to know about this year's #fluseason -",FALSE,0,NA,3/2/19 11:55,TRUE,NA,1.10181E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",RealtyNetworkG,0,FALSE,FALSE,NA,NA,,
196,In other news...I wish people would stop pushing flu shots. My husband is forced to get them and guess what? He get…,FALSE,4,NA,3/2/19 11:14,TRUE,NA,1.1018E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Martinique757,1,FALSE,FALSE,NA,NA,,
197,"'The Health &amp; Humor Show' with @MaureenSRN on @ukhealthradio - News on how to prevent #eyedisease, #fluseason updat…",FALSE,0,NA,3/2/19 8:34,TRUE,NA,1.10176E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",ukhealthradio,1,FALSE,FALSE,NA,NA,,
