"231",-76.6121893,39.2903848
"232",-6.2603097,53.3498053
"233",-94.6858998,46.729553
"234",-94.6169012,38.966673
"235",-95.712891,37.09024
"236",-123.0724139,49.3199816
"237",-88.0017261,41.673642
"238",-6.2603097,53.3498053
"239",-74.0059728,40.7127753
"240",-6.2603097,53.3498053
"241",-6.2603097,53.3498053
"242",-71.4128343,41.8239891
"243",18.0685808,59.3293235
"244",-87.6297982,41.8781136
"245",-75.1969346,39.8422093
"248",-95.712891,37.09024
"249",-122.6587185,45.5122308
"250",-90.1994042,38.6270025
"251",-76.6412712,39.0457549
"253",-95.3698028,29.7604267
"254",-77.0368707,38.9071923
"256",-94.8191285,38.8813958
"257",-79.3831843,43.653226
"258",139.6917064,35.6894875
"259",143.95555,-6.314993
"260",-76.6412712,39.0457549
"263",-0.1277583,51.5073509
"264",-94.135083,36.3298739
"265",-101.1334267,27.8647835
"267",141.3468074,43.0646147
"268",-122.6587185,45.5122308
"269",-119.4179324,36.778261
"271",-0.1277583,51.5073509
"273",-77.0368707,38.9071923
"274",-87.6297982,41.8781136
"275",-74.6049061,40.5939636
"276",-82.9987942,39.9611755
"277",-73.977617,40.7762676
"278",-77.0368707,38.9071923
"279",-77.0368707,38.9071923
"280",-74.0143064,40.7878788
"281",-95.6400855,37.0329949
"282",-79.9958864,40.4406248
"283",-96.7969879,32.7766642
"284",-84.5120196,39.1031182
"285",-84.5120196,39.1031182
"286",-117.9988026,33.6594835
"287",-84.5120196,39.1031182
"288",-84.5120196,39.1031182
"289",-81.1637245,33.836081
"290",-96.7025955,40.813616
"291",-74.2286435,40.7263249
"292",-84.5120196,39.1031182
"293",-84.5120196,39.1031182
"294",-84.5120196,39.1031182
"295",-84.5120196,39.1031182
"296",-73.977617,40.7762676
"297",-87.6297982,41.8781136
"298",-121.9877444,38.3565773
"299",-86.5263857,39.165325
"300",-87.6297982,41.8781136
"302",-87.6297982,41.8781136
"303",-94.3821724,38.9108408
"305",-87.6297982,41.8781136
"307",-84.5120196,39.1031182
"308",-3.435973,55.378051
"309",-79.7919754,36.0726354
"310",-95.712891,37.09024
"311",-0.1277583,51.5073509
"313",-77.1710914,38.882334
"316",-86.158068,39.768403
"317",-82.45974,27.993216
"319",-3.435973,55.378051
"320",15.2551187,54.5259614
"321",-0.1277583,51.5073509
"322",78.96288,20.593684
"323",78.1358472,29.3724422
"324",-73.9795108,40.7638356
"325",-83.2341028,42.6875323
"326",-95.712891,37.09024
"327",-77.3783789,39.1289725
"328",-97.5164276,35.4675602
"329",-79.9310512,32.7764749
"330",-77.1710914,38.882334
"333",151.2092955,-33.8688197
"334",-79.3831843,43.653226
"336",-122.3320708,47.6062095
"337",-75.3630796,39.8932884
"338",-95.7243335,37.2321077
"339",-97.7430608,30.267153
"340",-94.8677189,36.933645
"341",-75.1969346,39.8422093
"342",-95.712891,37.09024
"343",72.8776559,19.0759837
"344",-122.310118,47.6076339
"345",-90.1994042,38.6270025
"347",-94.6858998,46.729553
"348",-0.1277583,51.5073509
"349",10.451526,51.165691
"350",-86.7816016,36.1626638
"352",2.3522219,48.856614
"354",-106.346771,56.130366
"355",20.1414253,46.2530102
"356",-74.0059728,40.7127753
"357",-82.9987942,39.9611755
"358",-3.435973,55.378051
"360",-2.4282192,53.5768647
"361",-0.1277583,51.5073509
"362",15.2551187,54.5259614
"363",-0.1277583,51.5073509
"364",-77.026088,38.9906657
"365",-1.820804,53.830186
"366",-122.788377,45.4604
"367",-123.1207375,49.2827291
"368",-71.0588801,42.3600825
